date,pickup,delivery,equipment,distance,posted_rate,predicted_rate,absolute_error,percentage_error
2025-09-02,Hartford,New Orleans,Dry Van,1439.1,2853.25,2796.3174,56.9326171875,1.9953602799439234
2025-09-02,Syracuse,Atlanta,Flatbed,902.8,1874.72,1836.9684,37.75161621093753,2.0137202468068582
2025-09-02,Harrisburg,Toledo,Flatbed,450.7,1070.88,1050.2438,20.63622558593761,1.927034362948006
2025-09-02,Green Bay,Bakersfield,Flatbed,2017.1,4071.21,4069.851,1.3589257812500364,0.03337891637252897
2025-09-02,Columbia,Nashville,Flatbed,349.1,926.33,1001.13715,74.80714599609371,8.075647554985125
2025-09-02,El Paso,Kansas City,Dry Van,1381.5,2760.09,2660.8545,99.23550781250015,3.595372173099433
2025-09-02,Richmond,Tulsa,Dry Van,1238.3,2307.59,2398.7588,91.16878906249985,3.9508226791804373
2025-09-02,Tucson,Baton Rouge,Reefer,1444.4,3145.59,3397.1558,251.56576171874985,7.997411033184548
2025-09-02,Atlanta,Bakersfield,Flatbed,2007.3,4096.04,4045.7942,50.245810546874964,1.2266923796367946
2025-09-02,Las Vegas,Albany,Dry Van,2806.0,5060.03,5082.132,22.101835937500255,0.43679258695107054
2025-09-02,Kansas City,Washington,Dry Van,901.3,1780.41,1819.2092,38.79922851562492,2.1792299816123766
2025-09-02,Montgomery,Memphis,Reefer,424.7,1130.16,1206.8177,76.65774902343742,6.7829111827915884
2025-09-02,Montgomery,Syracuse,Flatbed,1101.4,2245.46,2267.7742,22.314169921874964,0.9937460441012071
2025-09-02,Jacksonville,New York,Dry Van,973.1,1889.19,1851.4844,37.705625000000055,1.9958619831779785
2025-09-02,Columbia,Savannah,Dry Van,126.1,361.07,366.04175,4.971748046875007,1.3769485271207818
2025-09-02,Harrisburg,Shreveport,Dry Van,1086.0,2153.71,2133.646,20.064003906250036,0.9316019290549812
2025-09-02,Albany,Milwaukee,Dry Van,1130.1,2173.75,2365.304,191.553955078125,8.812142844307074
2025-09-02,New York,Hartford,Dry Van,120.7,329.42,345.07562,15.655622558593734,4.7524808932650515
2025-09-02,San Francisco,Charleston,Dry Van,2680.7,4928.27,4898.4097,29.860332031250437,0.6058988657531027
2025-09-02,Dayton,Shreveport,Dry Van,738.9,1506.14,1446.6449,59.4951025390626,3.950170803448723
2025-09-02,Louisville,St. Louis,Dry Van,197.2,489.93,486.30234,3.627662353515632,0.7404450336814712
2025-09-02,Lexington,Milwaukee,Reefer,314.9,857.48,880.98,23.499980468749982,2.7405864240273803
2025-09-02,San Francisco,Phoenix,Dry Van,684.7,1450.53,1443.0997,7.430268554687473,0.5122450797079325
2025-09-02,Phoenix,San Antonio,Dry Van,1244.4,2548.51,2591.3228,42.81275390624978,1.6799131220301184
2025-09-02,Milwaukee,Houston,Flatbed,813.3,1842.42,1779.2379,63.18208496093757,3.4292986919886657
2025-09-02,Syracuse,Providence,Dry Van,634.0,1355.34,1182.9866,172.35342773437492,12.7166192788802
2025-09-02,Bakersfield,Jacksonville,Dry Van,2160.0,4107.15,4077.6619,29.488134765624636,0.7179707282574204
2025-09-02,Grand Rapids,Birmingham,Dry Van,801.6,1658.81,1599.4916,59.318422851562445,3.575962458121331
2025-09-02,Madison,Lubbock,Dry Van,1129.8,2344.9,2313.2842,31.61582031250009,1.3482801105590894
2025-09-02,Tulsa,Cincinnati,Reefer,590.5,1471.43,1522.3152,50.885185546874936,3.4582131359884554
2025-09-02,Reno,Greensboro,Flatbed,2244.6,4262.27,4227.424,34.84617187500044,0.8175496126477307
2025-09-02,Memphis,Bakersfield,Reefer,1806.5,3974.2,3972.9604,1.239550781249818,0.031189944674395308
2025-09-02,Washington,Baltimore,Dry Van,310.7,722.95,709.6888,13.261218261718795,1.8343202519840647
2025-09-02,Charleston,Salt Lake City,Dry Van,2220.9,4274.76,4217.3784,57.38158203125022,1.3423345879359359
2025-09-02,Fort Wayne,Baton Rouge,Dry Van,997.9,2024.78,2020.6226,4.157441406249973,0.20532805570234658
2025-09-02,Tulsa,Green Bay,Dry Van,1007.3,1951.68,1979.1107,27.430717773437436,1.4054925896375141
2025-09-02,Birmingham,Toledo,Flatbed,730.8,1592.58,1501.5723,91.00773437499993,5.714484319469033
2025-09-02,New York,Providence,Dry Van,358.8,824.12,813.032,11.088017578125005,1.345437263763166
2025-09-02,Los Angeles,Kansas City,Dry Van,1926.8,3466.51,3362.7139,103.79613281250022,2.9942545330173638
2025-09-02,Shreveport,Kansas City,Dry Van,569.0,1313.46,1254.4414,59.018593750000036,4.493368184033015
2025-09-02,Memphis,Dayton,Dry Van,436.0,1023.67,1003.50964,20.16035644531246,1.969419485313867
2025-09-02,Green Bay,Baton Rouge,Dry Van,1141.1,2309.25,2312.3784,3.12841796875,0.13547333414528526
2025-09-02,Toledo,Chattanooga,Reefer,570.4,1352.59,1331.8853,20.704746093749918,1.5307481272040988
2025-09-02,Toledo,Milwaukee,Dry Van,323.8,768.48,771.2127,2.732707519531232,0.3555990422042515
2025-09-02,Greensboro,Lexington,Reefer,172.1,511.2,528.8086,17.60859375000001,3.4445605927230067
2025-09-02,Atlanta,Mobile,Dry Van,285.2,709.94,739.8496,29.909609374999945,4.212977064963228
2025-09-02,Houston,New York,Reefer,1543.2,11377.49,3414.489,7963.000986328125,69.98908358810357
2025-09-02,Raleigh,Austin,Flatbed,1583.9,3197.82,3197.7935,0.02654296875016371,0.0008300332335829943
2025-09-02,Tucson,Greensboro,Dry Van,2071.3,4027.32,3827.5603,199.75969726562516,4.960114847234021
2025-09-02,Salt Lake City,Montgomery,Dry Van,1863.2,3581.43,3521.487,59.942939453124836,1.6737152325502616
2025-09-02,Albuquerque,Atlanta,Dry Van,1526.3,3052.83,2700.5508,352.2792187499999,11.539431240848653
2025-09-02,Albany,Columbia,Dry Van,1097.0,2180.09,2209.8604,29.770351562499854,1.3655560808269316
2025-09-02,Dayton,Charleston,Reefer,603.7,1427.22,1422.1855,5.034453125000027,0.35274541591345604
2025-09-02,Tucson,Los Angeles,Reefer,328.6,921.05,888.03644,33.013562011718705,3.5843398308146903
2025-09-02,Los Angeles,Green Bay,Dry Van,2210.4,4116.3,4183.174,66.87382812499982,1.6246101626460612
2025-09-02,Oklahoma City,Hartford,Dry Van,1846.9,3626.27,3525.9106,100.35935546874998,2.7675643421132454
2025-09-02,Las Vegas,Toledo,Dry Van,2047.1,3614.41,3458.7463,155.66366210937485,4.306751644372799
2025-09-02,Buffalo,Greensboro,Reefer,540.7,1300.9,1292.686,8.213964843750091,0.6314063220655001
2025-09-02,Oklahoma City,Grand Rapids,Flatbed,1206.2,2673.39,2730.6655,57.27552734375013,2.1424306720587016
2025-09-02,Columbia,Hartford,Dry Van,831.0,1624.66,1611.9182,12.741787109375082,0.7842740702285451
2025-09-02,Milwaukee,Atlanta,Dry Van,419.8,918.03,892.4388,25.591218261718723,2.787623308793691
2025-09-02,Mobile,Dayton,Reefer,686.3,1607.67,1601.8026,5.867387695312573,0.36496219344222214
2025-09-03,Lexington,Corpus Christi,Dry Van,984.0,2102.38,2082.7817,19.59826171875011,0.9321940714214417
2025-09-03,San Francisco,Richmond,Reefer,2935.3,5768.28,5807.1035,38.823515625000255,0.6730518564459468
2025-09-03,Phoenix,San Antonio,Dry Van,1234.1,2568.2,2626.2588,58.05878906250018,2.260680206467572
2025-09-03,Charleston,Boston,Flatbed,804.0,1837.9,1755.2821,82.61789550781259,4.495233446205592
2025-09-03,San Antonio,Hartford,Dry Van,1952.3,3673.71,3646.066,27.644082031250036,0.7524840564783295
2025-09-03,Amarillo,Milwaukee,Dry Van,1132.0,2317.84,2328.991,11.150966796874854,0.4810930347597269
2025-09-03,Boston,Houston,Dry Van,1758.2,3469.94,3462.6685,7.271542968750055,0.20955817589785572
2025-09-03,Fresno,Corpus Christi,Dry Van,1673.0,3365.78,3314.4165,51.3634960937502,1.5260503091036905
2025-09-03,Chattanooga,Greensboro,Dry Van,304.5,714.78,707.3212,7.458771972656223,1.043505970040603
2025-09-03,Montgomery,Atlanta,Dry Van,288.2,689.93,656.0675,33.86249511718745,4.908105911786334
2025-09-03,Lexington,Albuquerque,Dry Van,1609.1,3144.44,3098.3896,46.050351562500055,1.46450088290761
2025-09-03,Little Rock,Grand Rapids,Flatbed,822.9,1841.62,1755.4086,86.21143066406239,4.681282276694562
2025-09-03,Syracuse,Detroit,Flatbed,429.7,1007.46,979.4662,27.993813476562536,2.7786525992657314
2025-09-03,San Antonio,Green Bay,Dry Van,1371.7,2787.96,2776.0244,11.935585937500036,0.42811180710985947
2025-09-03,Providence,Grand Rapids,Reefer,1188.3,2484.83,2539.2998,54.46980468750007,2.192093812755805
2025-09-03,Columbia,Milwaukee,Flatbed,527.4,486.09,1235.9392,749.8492089843751,154.26139377160095
2025-09-03,Las Vegas,Cincinnati,Dry Van,1871.9,3665.65,3785.9312,120.28115234374991,3.281304880273619
2025-09-03,Memphis,Phoenix,Dry Van,1820.7,3329.54,3336.095,6.554970703125036,0.196873162752964
2025-09-03,Las Vegas,Mobile,Reefer,1878.9,4243.19,4437.8364,194.6464257812504,4.5872663204157815
2025-09-03,Atlanta,Tampa,Reefer,534.3,1384.46,1414.1915,29.731528320312464,2.1475180446031277
2025-09-03,Memphis,Richmond,Dry Van,873.6,1782.17,1703.4847,78.68525878906257,4.415137657409931
2025-09-03,Atlanta,Lubbock,Flatbed,1022.5,2329.64,2197.9148,131.72520507812487,5.6543159062398
2025-09-03,Baton Rouge,San Antonio,Dry Van,422.2,1025.98,971.13544,54.84456298828127,5.345578177769671
2025-09-03,Baltimore,Montgomery,Flatbed,1050.3,2262.13,2266.8894,4.759404296874891,0.21039481801995866
2025-09-03,Oklahoma City,Memphis,Dry Van,706.5,1653.13,1615.1309,37.99914062500011,2.2986178113639038
2025-09-03,New York,Milwaukee,Dry Van,936.8,1809.32,1810.5651,1.2450634765625637,0.0688138901113437
2025-09-03,Hartford,Austin,Flatbed,2011.8,4192.29,4138.1475,54.142539062499964,1.2914788591080284
2025-09-03,Baton Rouge,Jacksonville,Dry Van,595.5,1311.58,1302.493,9.086958007812427,0.6928252952783992
2025-09-03,Charleston,Oklahoma City,Reefer,1312.2,2941.49,2870.3354,71.15455078124978,2.418996861497057
2025-09-03,Tulsa,Cincinnati,Flatbed,624.2,1438.42,1467.8203,29.400312499999927,2.043931014585443
2025-09-03,Atlanta,Albany,Dry Van,1225.2,2279.18,2292.473,13.292900390625164,0.5832317057286026
2025-09-03,Indianapolis,Jacksonville,Reefer,616.2,1501.31,1512.208,10.898007812500055,0.7258999015859519
2025-09-03,Buffalo,San Francisco,Reefer,2704.5,5645.59,5215.0015,430.58853515625015,7.626989121708274
2025-09-03,Fort Wayne,El Paso,Dry Van,1690.6,3301.88,3271.1658,30.71422851562511,0.9302042628934155
2025-09-03,Phoenix,El Paso,Dry Van,550.5,1177.46,1215.5817,38.121665039062464,3.2376186910011775
2025-09-03,New York,Hartford,Reefer,116.9,353.31,419.47708,66.16708129882812,18.727769182538882
2025-09-03,Shreveport,Dayton,Dry Van,756.1,1588.32,1520.599,67.72100097656244,4.2636874796364985
2025-09-03,Shreveport,Little Rock,Reefer,153.5,508.45,525.87006,17.42005615234376,3.426109971942917
2025-09-03,Fort Wayne,Columbia,Flatbed,600.6,1418.54,1373.5951,44.944907226562464,3.1683919541614944
2025-09-03,Lubbock,Harrisburg,Reefer,1616.7,3545.47,3394.0654,151.4045703124998,4.270366702087447
2025-09-03,Bakersfield,Lexington,Dry Van,2131.0,3947.82,3856.9407,90.87932617187516,2.3020129127436193
2025-09-03,Syracuse,Providence,Dry Van,655.5,1314.47,1245.5211,68.94888183593753,5.245375081663144
2025-09-03,Louisville,Mobile,Dry Van,475.4,1045.11,1032.9672,12.1428369140624,1.1618716607880895
2025-09-03,Indianapolis,Houston,Dry Van,763.6,1658.81,1602.0356,56.774355468749945,3.422595443043504
2025-09-03,Lexington,St. Louis,Reefer,365.0,950.23,985.98773,35.75773193359373,3.7630607256762816
2025-09-03,Oklahoma City,Columbia,Dry Van,1069.0,2122.98,2163.4841,40.50413085937498,1.9078903644582135
2025-09-03,St. Louis,Atlanta,Dry Van,381.0,914.67,893.37994,21.29005615234371,2.3276215632243007
2025-09-03,Greensboro,Louisville,Reefer,326.3,856.83,798.82764,58.00236328125004,6.7694132186373075
2025-09-03,Buffalo,Montgomery,Dry Van,974.9,2005.14,1961.9062,43.2337500000001,2.1561462042550694
2025-09-03,Montgomery,Toledo,Dry Van,881.0,1740.1,1733.7294,6.370629882812409,0.3661071135459117
2025-09-03,Fort Wayne,Hartford,Dry Van,858.3,4931.28,1732.6321,3198.6479199218747,64.86445547447873
2025-09-03,Columbia,Madison,Dry Van,719.4,1509.11,1505.136,3.9740136718749,0.26333492401977987
2025-09-03,Cincinnati,Washington,Dry Van,662.6,1366.36,1368.061,1.7010351562501,0.1244939222642715
2025-09-03,Toledo,Green Bay,Dry Van,277.4,643.59,673.62555,30.035549316406218,4.666876321323548
2025-09-03,Milwaukee,San Francisco,Dry Van,2155.0,4159.14,4168.0938,8.953749999999673,0.2152788797684058
2025-09-03,Montgomery,Green Bay,Dry Van,1077.4,2019.72,2004.0707,15.649321289062527,0.7748262773583728
2025-09-03,San Francisco,Kansas City,Dry Van,1956.8,3574.04,3541.3123,32.727744140624964,0.9157072707811038
2025-09-03,Syracuse,Green Bay,Reefer,653.8,1405.61,1402.2266,3.3834374999999,0.2407095495905621
2025-09-03,Greensboro,Mobile,Flatbed,486.8,1190.88,1204.3989,13.51892578124989,1.1352047041893296
2025-09-03,New York,Savannah,Dry Van,769.6,1552.07,1503.4923,48.577690429687436,3.129864660078955
2025-09-03,Bakersfield,Green Bay,Flatbed,2008.1,3967.87,3989.884,22.01403320312511,0.5548073198750239
2025-09-03,Richmond,Little Rock,Dry Van,1051.7,2152.14,2096.668,55.47203124999987,2.577528936314546
2025-09-03,Atlanta,Bakersfield,Flatbed,2032.3,4376.41,4248.5747,127.83529296874985,2.9210081543719593
2025-09-03,Nashville,Tampa,Reefer,584.8,1509.58,1719.6511,210.07112304687507,13.9158655418643
2025-09-03,Cincinnati,Oklahoma City,Flatbed,891.7,2125.38,2074.1223,51.25768554687511,2.411695110844889
2025-09-03,Syracuse,Tulsa,Dry Van,1372.7,2774.52,2304.9675,469.552470703125,16.92373710418829
2025-09-03,Syracuse,Fort Wayne,Dry Van,525.4,1137.04,1105.8644,31.175620117187464,2.7418226374786694
2025-09-03,Baton Rouge,Amarillo,Dry Van,825.5,1778.32,1772.0802,6.239799804687436,0.35088172008904117
2025-09-03,Oklahoma City,Shreveport,Dry Van,440.2,1096.27,1103.9027,7.632709960937518,0.6962436225507875
2025-09-03,Tucson,Richmond,Dry Van,2550.2,4400.76,4374.1187,26.64134765625022,0.6053806082642592
2025-09-03,Houston,Columbia,Dry Van,840.8,1838.06,1854.8362,16.776181640625055,0.9127113174012303
2025-09-03,Shreveport,Indianapolis,Dry Van,541.6,1196.71,1202.9525,6.242514648437464,0.5216397162585308
2025-09-03,Richmond,Providence,Dry Van,481.3,1062.89,1030.236,32.6540380859376,3.0721935558653857
2025-09-03,Oklahoma City,Tulsa,Dry Van,294.1,756.61,755.24365,1.3663476562500136,0.18058810434041495
2025-09-03,Columbia,Green Bay,Dry Van,856.5,1790.45,1757.9657,32.484301757812545,1.8143093500411933
2025-09-03,Dayton,Jacksonville,Dry Van,654.1,1368.54,1330.9114,37.628623046874964,2.7495449929760887
2025-09-03,Oklahoma City,Nashville,Reefer,777.8,1933.62,1967.3228,33.70275390625011,1.7429874487360553
2025-09-03,Savannah,Mobile,Reefer,447.0,1143.89,1130.5574,13.3326269531251,1.1655514912382396
2025-09-03,El Paso,Salt Lake City,Dry Van,253.0,634.01,647.6768,13.666818847656259,2.1556156602665983
2025-09-03,Dayton,Kansas City,Dry Van,365.7,833.33,773.529,59.80100830078129,7.176149700692558
2025-09-03,Tulsa,Hartford,Dry Van,1540.5,2896.96,2727.1067,169.85331054687504,5.863156914381801
2025-09-03,Albany,Raleigh,Reefer,803.0,1804.39,1743.8546,60.5353857421876,3.354894770098903
2025-09-03,Greensboro,Fresno,Reefer,2530.5,5502.7,5552.374,49.67402343750018,0.9027209085994182
2025-09-03,Richmond,Boston,Flatbed,491.2,1177.76,1170.4579,7.302114257812491,0.6200001917039542
2025-09-03,Kansas City,Houston,Reefer,737.6,1790.91,1743.56,47.34994140625008,2.6439040156261386
2025-09-03,Baltimore,Little Rock,Dry Van,1287.2,2419.58,2440.714,21.134111328125073,0.8734619780344139
2025-09-03,Dayton,Green Bay,Dry Van,381.7,824.38,782.8854,41.494624023437495,5.033434098769681
2025-09-03,Phoenix,Grand Rapids,Dry Van,2230.8,4138.03,4455.3926,317.36257812500025,7.669412211245455
2025-09-03,Cincinnati,Grand Rapids,Reefer,504.5,1264.58,1298.5529,33.97285644531257,2.6864932582606538
2025-09-03,Richmond,Indianapolis,Dry Van,798.1,1609.32,1465.2501,144.06987792968744,8.952220685114671
2025-09-03,Jacksonville,Nashville,Flatbed,382.0,948.67,949.11646,0.4464550781250409,0.0470611570013852
2025-09-03,Philadelphia,Little Rock,Dry Van,1293.8,2408.22,2390.031,18.1889941406248,0.7552878948196096
2025-09-03,Washington,El Paso,Dry Van,2225.6,4037.25,3992.8196,44.430419921875,1.100511980230974
2025-09-03,Boston,Fresno,Dry Van,3195.4,5870.15,5710.234,159.91611328124964,2.7242253312308824
2025-09-03,Montgomery,Las Vegas,Flatbed,1995.9,4332.21,4158.729,173.48099609375004,4.004445677696834
2025-09-03,Toledo,Charleston,Dry Van,709.0,1429.26,1425.955,3.305043945312491,0.23124161771213714
2025-09-03,St. Louis,El Paso,Dry Van,1418.2,2736.58,2735.5688,1.0111523437499272,0.03694948964583265
2025-09-03,Hartford,Harrisburg,Flatbed,373.9,920.82,897.4269,23.39312011718755,2.5404661190229954
2025-09-03,Dayton,Charleston,Flatbed,613.0,1344.11,1335.6787,8.4312890624999,0.6272767156333857
2025-09-03,New York,Atlanta,Dry Van,910.5,1846.08,1785.3885,60.69145019531243,3.2875850556483157
2025-09-03,Dallas,Shreveport,Dry Van,162.5,454.76,467.82697,13.066965332031259,2.8733761395090287
2025-09-03,Milwaukee,Albany,Flatbed,1108.8,2334.05,2297.3228,36.72724609375018,1.573541530547768
2025-09-03,Lexington,Mobile,Dry Van,477.4,1120.7,1111.9225,8.777514648437545,0.783217154317618
2025-09-03,Salt Lake City,Baton Rouge,Dry Van,1434.1,2885.45,2924.2434,38.79340820312518,1.3444491570855563
2025-09-03,Shreveport,Tampa,Reefer,518.3,1412.11,1409.3324,2.7776025390624,0.1966987372840926
2025-09-03,Los Angeles,Fort Wayne,Dry Van,2296.6,4126.36,4207.4253,81.06529296875033,1.964571510211187
2025-09-03,Green Bay,Los Angeles,Reefer,2234.8,4536.4,4681.8184,145.41835937500036,3.2055894404153156
2025-09-03,Fort Wayne,Lexington,Flatbed,380.2,988.98,957.8952,31.084797363281268,3.1431168843941504
2025-09-03,El Paso,Tampa,Reefer,1674.6,3696.76,3642.9578,53.80223632812522,1.455388944051689
2025-09-03,Harrisburg,Reno,Flatbed,2476.5,4929.32,4738.762,190.5577929687497,3.8658028484405498
2025-09-03,Mobile,Montgomery,Dry Van,169.0,445.85,455.13092,9.280920410156227,2.081623956522648
2025-09-03,Salt Lake City,Green Bay,Flatbed,1761.2,3456.36,3213.8677,242.49232421875013,7.0158294916834505
2025-09-03,Austin,El Paso,Dry Van,809.9,1799.05,1774.7675,24.282543945312455,1.3497425833252248
2025-09-03,Montgomery,Oklahoma City,Dry Van,852.9,1899.77,1841.9408,57.82920410156248,3.0440108066535676
2025-09-03,Jacksonville,Shreveport,Dry Van,544.9,1246.44,1324.3978,77.95782714843745,6.254438813616174
2025-09-03,Greensboro,Memphis,Dry Van,463.5,1034.94,1022.8579,12.082089843750055,1.167419352208829
2025-09-03,Shreveport,Indianapolis,Dry Van,543.5,1244.67,1231.2466,13.423417968750073,1.0784720422883232
2025-09-03,Baton Rouge,Bakersfield,Dry Van,1695.4,3381.01,3299.0005,82.00951171875022,2.4255921076468336
2025-09-03,Baton Rouge,Memphis,Dry Van,491.5,1186.89,1169.863,17.0269628906251,1.434586430977184
2025-09-03,Memphis,Oklahoma City,Dry Van,695.6,1574.67,1521.3486,53.32136718750007,3.386193119034469
2025-09-03,Tampa,Houston,Dry Van,606.5,1412.04,1374.0107,38.029257812499964,2.693213918338005
2025-09-03,Corpus Christi,Montgomery,Dry Van,733.1,1618.75,1580.9221,37.827880859375,2.3368575048262548
2025-09-03,Hartford,Fort Wayne,Dry Van,830.1,1711.45,1626.4554,84.99455566406255,4.966230720386955
2025-09-03,Atlanta,Kansas City,Dry Van,492.6,1058.96,1061.7013,2.7412939453124636,0.25886661869310107
2025-09-03,Columbia,Boston,Reefer,979.9,2342.99,2360.2205,17.23045898437522,0.7354047172363185
2025-09-03,Fresno,Mobile,Reefer,2167.3,4769.86,4758.38,11.480117187499673,0.24068038029417368
2025-09-03,San Antonio,Fort Wayne,Dry Van,1320.6,2749.61,2705.6982,43.91175781250013,1.597017679325436
2025-09-03,Mobile,Montgomery,Flatbed,175.3,478.51,543.19275,64.68274902343751,13.517533389780256
2025-09-03,Bakersfield,Nashville,Reefer,1874.4,4031.4,4092.2783,60.87832031249991,1.5101036938160417
2025-09-03,Charleston,Buffalo,Flatbed,603.1,1398.6,1379.2831,19.31691894531241,1.3811610857509231
2025-09-03,Oklahoma City,Montgomery,Flatbed,870.3,2035.61,1780.4854,255.1246484374999,12.533080916162717
2025-09-03,St. Louis,Milwaukee,Dry Van,146.0,379.08,363.93185,15.148145751953109,3.996028741150446
2025-09-03,Fort Wayne,Montgomery,Flatbed,810.0,1762.2,1664.7142,97.48576660156255,5.532048950264587
2025-09-03,Greensboro,Lexington,Flatbed,178.4,490.18,500.38885,10.208854980468743,2.082674727746694
2025-09-03,Hartford,Grand Rapids,Dry Van,932.6,1833.07,1814.7777,18.292290039062436,0.997904610247423
2025-09-03,Lexington,Buffalo,Dry Van,569.6,1228.28,1196.818,31.462006835937473,2.5614686257154293
2025-09-03,Jacksonville,Montgomery,Dry Van,149.7,390.61,428.95914,38.34913696289061,9.817756064332867
2025-09-03,St. Louis,San Antonio,Reefer,902.4,2120.23,2014.1127,106.11732910156252,5.004991397233438
2025-09-03,New Orleans,Indianapolis,Flatbed,516.8,1281.36,1315.5824,34.2223974609376,2.670787090352251
2025-09-03,Albany,Fort Wayne,Dry Van,881.0,1811.89,1733.401,78.4889990234376,4.331885435839792
2025-09-03,Oklahoma City,Kansas City,Dry Van,807.2,1657.1,1650.3934,6.706567382812409,0.4047171192331428
2025-09-03,Phoenix,Montgomery,Reefer,2066.9,4494.52,4515.4155,20.895527343749563,0.46491121062426155
