route,count,mean,median
Bakersfield → Buffalo,21,5225.964761904762,4687.06
Amarillo → Hartford,21,4369.608571428571,4300.06
Lexington → Houston,21,1852.1042857142859,1796.52
Richmond → Syracuse,21,903.5571428571429,898.06
New York → Atlanta,21,1881.4947619047618,1848.44
Bakersfield → Charleston,21,4826.26,4807.05
New York → Lexington,21,1652.7890476190476,1636.03
Dayton → Baton Rouge,21,1880.1109523809525,1973.93
Columbia → Tucson,21,4735.547619047619,4110.84
Columbia → Syracuse,21,1634.1814285714286,1638.48
Nashville → Houston,21,1414.6899999999998,1398.37
Shreveport → Tucson,21,3003.5757142857146,2945.18
Shreveport → Toledo,21,1954.5123809523811,1942.08
Oklahoma City → Chattanooga,21,1905.4214285714286,1916.03
Oklahoma City → Shreveport,21,1147.1690476190477,1104.67
Phoenix → Los Angeles,21,226.7566666666667,223.11
Syracuse → Bakersfield,21,4891.191904761905,4915.66
Philadelphia → Baton Rouge,21,3134.4738095238095,3107.88
Atlanta → Philadelphia,21,2028.577142857143,2019.43
Phoenix → Albany,21,5738.797142857143,5697.12
Phoenix → Buffalo,21,4990.215714285714,5011.38
Atlanta → Tucson,21,3792.356666666667,3757.57
Phoenix → El Paso,21,1235.9380952380952,1210.95
Bakersfield → Albuquerque,21,1192.6180952380953,1173.97
New York → Richmond,21,617.95,639.55
Fort Wayne → Albany,21,2096.5185714285712,1768.74
Oklahoma City → Jacksonville,21,2093.000952380952,2112.85
Kansas City → Mobile,21,1383.588095238095,1466.16
Kansas City → Grand Rapids,21,1049.0714285714287,1044.0
Albany → Los Angeles,20,5968.4245,5958.745
Columbia → Buffalo,20,1445.7640000000001,1435.04
Amarillo → Kansas City,20,2253.2709999999997,2256.0299999999997
Fresno → Nashville,20,4177.371499999999,4249.535
Grand Rapids → Atlanta,20,1518.701,1539.71
Mobile → Grand Rapids,20,2034.9695,2044.865
Albany → Richmond,20,1238.146,1294.78
Albany → Tucson,20,5335.882,5244.005
Syracuse → Shreveport,20,2679.82,2676.1949999999997
Syracuse → Kansas City,20,1885.3349999999998,1860.185
Baton Rouge → Shreveport,20,536.6805,527.6
Grand Rapids → Phoenix,20,4341.7375,4332.1849999999995
Milwaukee → Los Angeles,20,3973.2905,4023.645
Milwaukee → Albany,20,2163.8455000000004,2207.9049999999997
Syracuse → Tucson,20,4712.834000000001,4647.925
Columbia → Albany,20,2214.2005,2218.21
Lexington → Chattanooga,20,586.6850000000001,586.7
Lubbock → Mobile,20,1907.2415,1906.4850000000001
Atlanta → Los Angeles,20,4874.058,4178.0599999999995
Amarillo → Atlanta,20,2515.0985,2585.255
Fort Wayne → Raleigh,20,1472.8094999999998,1484.25
Charleston → Phoenix,20,5983.0605000000005,5164.07
Fresno → Bakersfield,20,595.3520000000001,587.0699999999999
Amarillo → Cincinnati,20,2536.983,2450.11
San Antonio → Montgomery,20,1977.3,1972.35
Atlanta → Charleston,20,1070.5055,1052.62
New York → El Paso,20,4704.780000000001,4635.795
Boston → Baton Rouge,20,3302.4205,3297.4
New York → Columbia,20,1682.295,1676.1599999999999
Bakersfield → Baton Rouge,20,3673.4824999999996,3409.0249999999996
Corpus Christi → Oklahoma City,20,887.2655000000001,852.815
El Paso → Cincinnati,20,3720.6845000000003,3129.965
Lexington → Buffalo,20,1236.6975,1231.375
New York → Kansas City,20,2196.41,2190.225
Chattanooga → Phoenix,20,4308.581,3968.6400000000003
Nashville → Jacksonville,20,954.2935,952.3599999999999
Mobile → Tucson,20,3552.1555,3506.8450000000003
Raleigh → Lexington,20,1154.7065,1152.185
Los Angeles → Fresno,20,1025.791,1027.76
Mobile → Philadelphia,20,2432.7485,2415.59
Montgomery → Syracuse,20,2286.3615,2295.1899999999996
Nashville → Charleston,20,1240.7655,1289.77
Atlanta → Albany,20,2429.0245,2389.285
Phoenix → Tucson,20,685.4269999999999,685.29
Nashville → Buffalo,20,1696.8345000000002,1711.1100000000001
Amarillo → Syracuse,20,3638.8585,3565.185
Harrisburg → Lexington,20,1158.1765,1148.905
Green Bay → Houston,20,2895.1185,2496.2
Reno → Lexington,20,4092.9435,4123.06
El Paso → San Antonio,20,1965.8505,1943.83
Philadelphia → Montgomery,20,2229.6395,2230.1400000000003
Hartford → Bakersfield,20,5366.659,5302.549999999999
Lexington → Albany,20,2605.6815,2192.6850000000004
Syracuse → Fort Wayne,20,1160.664,1150.9299999999998
Syracuse → Baton Rouge,20,2918.299,2918.805
Syracuse → Charleston,20,1532.5684999999999,1508.3
Kansas City → New York,20,2270.8305,2299.87
Atlanta → Indianapolis,20,878.1674999999999,856.8399999999999
Bakersfield → Amarillo,20,1807.2959999999998,1768.3600000000001
Kansas City → El Paso,20,2782.389,2738.665
Philadelphia → Bakersfield,20,5454.431,5419.33
Oklahoma City → Philadelphia,20,3542.28,3464.8599999999997
New York → Raleigh,20,1014.4190000000001,1035.5149999999999
Oklahoma City → Buffalo,20,3101.7035,3097.38
Indianapolis → Grand Rapids,20,1060.609,1054.525
Houston → Hartford,20,3678.5635,3300.99
Cincinnati → Shreveport,20,1294.838,1254.655
Philadelphia → Raleigh,20,1199.8965,1051.12
San Antonio → Raleigh,20,3201.933,3164.275
Shreveport → Philadelphia,20,2684.4595,2816.87
San Antonio → Syracuse,20,3508.5809999999997,3489.6
Buffalo → Baton Rouge,20,2744.5335,2771.535
Hartford → Toledo,20,1626.0265,1608.5900000000001
Houston → Greensboro,20,2050.2865,2027.8899999999999
Buffalo → Cincinnati,20,1416.526,1429.025
Philadelphia → Grand Rapids,20,1829.538,1860.8200000000002
Cincinnati → Raleigh,20,1426.2395000000001,1406.1550000000002
Cincinnati → Los Angeles,20,3875.4035000000003,4041.285
Baton Rouge → Mobile,20,893.9744999999999,902.81
Toledo → Hartford,20,1660.8805,1659.99
Columbia → Greensboro,20,372.201,367.03
Albany → Hartford,20,868.616,858.59
Cincinnati → Fresno,19,4226.336842105264,4268.29
Tucson → Montgomery,19,4208.372105263158,3898.41
Tucson → Nashville,19,3570.285789473684,3520.42
Columbia → Charleston,19,659.6036842105262,652.12
Columbia → Dayton,19,1044.7978947368422,1043.58
Tucson → Charleston,19,4383.635263157895,4448.15
Memphis → Philadelphia,19,2245.5994736842104,2317.3
Tucson → Los Angeles,19,830.3415789473684,836.0
Tucson → Mobile,19,3484.948947368421,3491.47
Milwaukee → Baton Rouge,19,1760.3210526315788,1778.31
Albany → Atlanta,19,2433.0773684210526,2408.31
Cincinnati → New York,19,1859.344210526316,1778.81
Tucson → Philadelphia,19,5280.370526315789,5145.5
Tucson → Reno,19,1694.6852631578947,1651.52
Tulsa → Tucson,19,2626.2763157894738,2670.22
Fort Wayne → Greensboro,19,1074.0078947368422,1092.52
Fort Wayne → Jacksonville,19,1651.0142105263158,1639.04
Fort Wayne → Lubbock,19,2754.4436842105265,2689.23
Fort Wayne → Nashville,19,1205.3284210526315,1177.81
Chattanooga → Albany,19,2538.136315789474,2557.11
Chattanooga → Charleston,19,1207.6394736842105,1175.8
San Antonio → Tampa,19,1848.126842105263,1821.47
Hartford → Houston,19,3447.6915789473683,3421.17
Buffalo → Fort Wayne,19,954.0463157894737,950.03
Jacksonville → Atlanta,19,712.8536842105262,712.29
Jacksonville → Bakersfield,19,4322.018947368421,4329.54
Jacksonville → Charleston,19,944.0031578947369,934.82
Jacksonville → Mobile,19,702.2273684210526,686.28
Kansas City → Bakersfield,19,3488.4189473684214,3471.3
Kansas City → Columbia,19,1404.8563157894737,1396.59
Houston → Fort Wayne,19,2149.5415789473686,2245.78
Atlanta → Memphis,19,627.8257894736843,628.38
Atlanta → Tulsa,19,1371.612105263158,1369.62
Phoenix → Fresno,19,1051.73,1027.84
Phoenix → Grand Rapids,19,4200.321052631579,4153.92
Hartford → San Antonio,19,3786.7373684210525,3781.83
Harrisburg → Nashville,19,1575.0884210526317,1530.06
Hartford → Columbia,19,1740.3694736842103,1765.83
Phoenix → Milwaukee,19,3811.116842105263,3753.16
Atlanta → Grand Rapids,19,1539.0336842105262,1498.47
Kansas City → Philadelphia,19,2403.6836842105263,2371.78
Syracuse → Cincinnati,19,1633.0694736842106,1603.2
Syracuse → Jacksonville,19,2332.568421052632,2089.43
El Paso → Montgomery,19,3488.9321052631576,3477.31
Indianapolis → Shreveport,19,1264.2405263157896,1246.63
New York → Phoenix,19,5386.972105263158,5322.9
Kansas City → Harrisburg,19,1722.0636842105262,1722.94
Oklahoma City → Syracuse,19,3242.9052631578948,3283.78
Philadelphia → Albany,19,942.4905263157895,919.31
Shreveport → Charleston,19,1880.4642105263158,1879.55
Fort Wayne → Reno,19,3919.4426315789474,3834.32
San Antonio → Dayton,19,2564.2884210526317,2556.82
Amarillo → Baton Rouge,19,1868.6031578947368,1840.77
Amarillo → Greensboro,19,2853.4352631578945,3017.43
Lexington → El Paso,19,3366.2826315789475,3366.99
Lexington → Hartford,19,1754.3426315789475,1739.02
Lexington → Jacksonville,19,1006.7857894736842,963.33
Lexington → Amarillo,19,2723.6189473684212,2637.24
Lexington → Charleston,19,1093.78,1016.79
Oklahoma City → Houston,19,856.9752631578948,771.72
Tampa → Nashville,19,1315.322105263158,1295.85
Toledo → Corpus Christi,19,2687.148947368421,2680.15
Syracuse → Albany,19,846.9026315789473,848.95
Greensboro → Hartford,19,1553.9642105263158,1552.41
Greensboro → Lexington,19,493.61842105263156,498.38
Greensboro → Milwaukee,19,1340.3068421052633,1119.49
Greensboro → Tulsa,19,1868.42,1913.02
Charleston → Amarillo,19,3409.3584210526315,3365.92
Greensboro → Bakersfield,19,4434.231052631579,4411.95
Greensboro → Boston,19,1923.34,1886.55
Montgomery → Los Angeles,19,4137.129473684211,4089.84
Nashville → Raleigh,19,1579.8552631578948,1567.75
Bakersfield → Memphis,19,3474.9694736842102,3482.9
Nashville → Syracuse,19,2275.9015789473683,1954.6
Bakersfield → Reno,19,1235.942105263158,1263.75
Bakersfield → Tulsa,19,3048.814210526316,3033.6
Lubbock → Memphis,19,2174.7999999999997,1950.39
Lubbock → New York,19,3735.623684210527,3763.42
Lubbock → Oklahoma City,19,550.9478947368422,548.21
Mobile → Richmond,19,2014.1610526315787,1965.2
Mobile → Savannah,19,1131.9752631578947,1054.42
Fresno → Cincinnati,19,4429.985789473684,4334.83
Fresno → Phoenix,19,1087.54,1084.2
Grand Rapids → Baton Rouge,19,2292.62,2343.86
Richmond → Green Bay,19,1677.93,1693.15
Amarillo → Mobile,19,2211.0147368421053,2278.54
Amarillo → Oklahoma City,19,1071.9452631578947,1054.99
Richmond → Los Angeles,19,4988.668947368421,5004.7
Columbia → Memphis,19,1042.8405263157895,1068.32
Columbia → Philadelphia,19,1639.1373684210528,1645.35
Columbia → San Antonio,19,2412.834210526316,2508.33
Tampa → Memphis,19,1441.2621052631578,1418.35
Lubbock → Albany,19,4191.494736842105,4191.83
Baton Rouge → Philadelphia,19,3449.18,2846.72
Milwaukee → Shreveport,19,1484.2742105263158,1487.72
Mobile → Buffalo,19,2129.621578947368,2132.38
Montgomery → Baton Rouge,19,1124.5794736842104,1110.47
Memphis → Atlanta,19,749.0547368421053,629.94
Memphis → Charleston,19,1599.7552631578947,1618.76
Baton Rouge → Tampa,19,1107.3426315789475,1113.78
Memphis → Milwaukee,19,832.8442105263158,826.33
Richmond → Milwaukee,19,1848.2447368421053,1565.32
Charleston → Fort Wayne,19,1506.1757894736843,1484.36
Cincinnati → Grand Rapids,19,1190.0978947368421,1186.24
Columbia → Atlanta,19,549.4073684210526,546.25
Tucson → Dayton,19,3720.1126315789475,3700.41
Tucson → Houston,19,3446.4594736842105,2773.82
Cincinnati → Richmond,18,1441.8716666666667,1416.15
Cincinnati → Lubbock,18,2264.5966666666664,2240.33
Milwaukee → El Paso,18,3079.3488888888887,3084.41
Milwaukee → Cincinnati,18,640.4238888888889,646.825
Tucson → Lubbock,18,2020.7622222222224,2032.275
Albany → Oklahoma City,18,3923.406111111111,3776.895
Tucson → Greensboro,18,4034.298333333333,3997.1549999999997
Green Bay → Baton Rouge,18,2470.49,2429.42
Charleston → Jacksonville,18,958.3833333333334,942.01
Grand Rapids → Cincinnati,18,1292.323888888889,1139.8400000000001
Grand Rapids → Charleston,18,1815.6816666666666,1794.66
Grand Rapids → Buffalo,18,1095.3905555555555,1093.2849999999999
Amarillo → Nashville,18,2408.9155555555553,2393.725
Richmond → Grand Rapids,18,1582.2844444444445,1570.375
Fresno → Tucson,18,1168.0977777777778,1178.275
Fresno → Shreveport,18,3765.3500000000004,3779.98
Amarillo → Los Angeles,18,2067.8166666666666,2046.295
Reno → Bakersfield,18,1195.1327777777778,1161.9650000000001
Reno → Albany,18,5218.152777777777,5178.88
Raleigh → Fort Wayne,18,1724.256111111111,1442.725
Reno → Oklahoma City,18,2982.3522222222223,2886.455
Greensboro → Charleston,18,654.5005555555556,676.485
Greensboro → Amarillo,18,2857.3088888888888,2813.09
Green Bay → Tucson,18,3790.9127777777776,3756.575
Buffalo → Syracuse,18,502.2205555555555,402.04
Harrisburg → Baton Rouge,18,2579.1538888888886,2562.125
Greensboro → Raleigh,18,892.661111111111,887.03
Greensboro → Nashville,18,890.2605555555556,877.4200000000001
Greensboro → El Paso,18,3645.0777777777776,3656.74
Reno → Fort Wayne,18,3729.7149999999997,3755.425
Reno → Cincinnati,18,3831.6311111111113,3749.835
Richmond → New York,18,624.5044444444444,622.345
Fort Wayne → Tulsa,18,1905.2050000000002,1880.275
Shreveport → Buffalo,18,2340.8855555555556,2359.675
Hartford → Green Bay,18,2059.98,2064.48
Hartford → El Paso,18,4779.752777777778,4761.205
Atlanta → Kansas City,18,1186.0005555555556,1171.8
Atlanta → Jacksonville,18,712.2366666666667,708.24
Phoenix → New York,18,5484.418888888888,5499.635
Hartford → Corpus Christi,18,3612.4011111111113,3583.795
Hartford → Buffalo,18,1028.605,1024.895
Buffalo → Nashville,18,1697.8516666666665,1716.73
Buffalo → Kansas City,18,1636.0972222222222,1705.9299999999998
Phoenix → Greensboro,18,4539.4766666666665,4450.615
Phoenix → Albuquerque,18,1528.503888888889,1527.6999999999998
Hartford → Memphis,18,2777.9177777777777,2434.21
San Antonio → Tulsa,18,1044.6722222222222,1057.1950000000002
San Antonio → Oklahoma City,18,601.1022222222223,588.59
Shreveport → Reno,18,3646.3088888888888,3677.015
Shreveport → Los Angeles,18,3475.6316666666667,3452.77
Fort Wayne → Memphis,18,1237.4422222222222,1232.17
Philadelphia → San Antonio,18,3841.2694444444446,3759.0299999999997
Philadelphia → Phoenix,18,5584.210555555555,5618.295
Philadelphia → Memphis,18,2293.722222222222,2307.0299999999997
Houston → Kansas City,18,1745.8416666666667,1730.665
Houston → Amarillo,18,1656.4094444444445,1658.8000000000002
Kansas City → Dayton,18,854.4244444444444,854.16
Kansas City → Charleston,18,2020.3288888888887,1849.845
Boston → Syracuse,18,1208.8272222222222,1194.935
Boston → Oklahoma City,18,4025.9394444444447,4010.9849999999997
Kansas City → Albuquerque,18,2491.2011111111115,2489.16
Indianapolis → Columbia,18,1143.701111111111,1129.52
Fort Wayne → Grand Rapids,18,494.00222222222226,488.21000000000004
Fort Wayne → El Paso,18,3310.425,3330.625
Chattanooga → Kansas City,18,988.7211111111111,1067.31
Chattanooga → Grand Rapids,18,1297.5516666666667,1446.92
Syracuse → Greensboro,18,1389.961111111111,1375.225
Syracuse → Grand Rapids,18,1178.3483333333334,1216.5549999999998
Oklahoma City → Tulsa,18,810.8905555555556,801.8299999999999
Oklahoma City → Raleigh,18,3063.5466666666666,3027.75
Kansas City → Green Bay,18,1119.0244444444443,1040.315
Oklahoma City → Albany,18,3978.9738888888887,3967.5299999999997
Oklahoma City → Little Rock,18,1251.3505555555557,1210.4
Oklahoma City → Green Bay,18,2486.0527777777775,2542.5950000000003
Oklahoma City → El Paso,18,1877.4266666666667,1844.195
Oklahoma City → Dayton,18,2315.9855555555555,2239.64
Lexington → Greensboro,18,498.1422222222222,491.17999999999995
Shreveport → Tampa,18,1234.3572222222222,1298.35
El Paso → Fort Wayne,18,3989.841111111111,3542.775
Corpus Christi → Cincinnati,18,2099.9883333333332,2090.965
Toledo → Grand Rapids,18,477.1433333333333,480.78999999999996
Baltimore → Amarillo,18,4179.516111111111,4202.36
Bakersfield → Milwaukee,18,3547.040555555556,3592.05
Los Angeles → Atlanta,18,4068.0533333333337,4021.4049999999997
Lexington → Shreveport,18,1721.8905555555555,1402.935
Lexington → Raleigh,18,1191.0922222222223,1183.95
Lexington → Montgomery,18,1102.558888888889,1077.3850000000002
Los Angeles → Shreveport,18,3632.108333333333,3614.51
Los Angeles → Reno,18,1907.4222222222222,1924.415
Los Angeles → Nashville,18,4524.2572222222225,3810.765
Los Angeles → Memphis,18,3889.942777777778,3828.745
Los Angeles → Jacksonville,18,4504.29,4390.795
Lubbock → Nashville,18,2063.4194444444447,2032.0500000000002
Lubbock → Hartford,18,4063.9161111111116,4003.175
Lubbock → Buffalo,18,3329.7166666666667,3320.16
Tampa → Montgomery,18,693.1772222222222,680.395
Syracuse → Memphis,18,2060.1777777777775,2015.1399999999999
Syracuse → Los Angeles,18,4965.015,5149.285
Chattanooga → Syracuse,18,1851.3188888888888,1826.7649999999999
Chattanooga → Shreveport,18,1032.048888888889,1008.63
Memphis → New York,18,2234.491111111111,2228.26
Lubbock → San Antonio,18,358.72222222222223,366.31
Montgomery → Columbia,18,862.6988888888889,852.925
Baton Rouge → Kansas City,18,1684.8111111111111,1690.47
Baton Rouge → Jacksonville,18,1400.292222222222,1402.305
Milwaukee → Amarillo,18,2415.601666666667,2378.425
Baton Rouge → Boston,18,3431.6294444444447,3410.0950000000003
Mobile → Albany,18,2887.9233333333336,2843.715
Milwaukee → Toledo,18,773.6716666666666,760.7149999999999
Baton Rouge → Reno,18,3758.5744444444445,3724.6949999999997
Tucson → Cincinnati,18,3710.1783333333337,3680.245
Tucson → Atlanta,18,3721.1088888888894,3795.2749999999996
Toledo → Syracuse,18,1021.0127777777777,1013.635
Toledo → Richmond,18,1267.7344444444445,1246.62
Toledo → Philadelphia,18,1548.058888888889,1536.195
Columbia → Grand Rapids,18,1579.168888888889,1537.575
Tulsa → Atlanta,18,1351.1422222222222,1337.3400000000001
